"","Model","Quantity","Year","Month"
"23032","OPEL ZAFIRA","1688","2015","07"
"23033","PEUGEOT 5008","152","2015","07"
"23034","RENAULT ESPACE","252","2015","07"
"23035","SEAT ALHAMBRA","1161","2015","07"
"23036","SSANGYONG RODIUS","20","2015","07"
"23037","TOYOTA PRIUS PLUS","82","2015","07"
"23038","TOYOTA VERSO","465","2015","07"
"23039","VW SHARAN","2365","2015","07"
"23040","VW TOURAN","1681","2015","07"
"23041","SONSTIGE","-","2015","07"
"23042","ZUSAMMEN","11935","2015","07"
"23043","VANS INSGESAMT","24120","2015","07"
"23044","UTILITIES",NA,"2015","07"
"23045","CITROEN BERLINGO","851","2015","07"
"23046","CITROEN JUMPER","34","2015","07"
"23047","CITROEN JUMPY","101","2015","07"
"23048","DACIA DOKKER","560","2015","07"
"23049","FIAT DOBLO","143","2015","07"
"23050","FIAT DUCATO","102","2015","07"
"23051","FIAT FIORINO","39","2015","07"
"23052","FIAT SCUDO","199","2015","07"
"23053","FORD TRANSIT CONNECT","410","2015","07"
"23054","FORD TRANSIT COURIER","226","2015","07"
"23055","FORD TRANSIT, TOURNEO","963","2015","07"
"23056","HYUNDAI H-1 STAREX","35","2015","07"
"23057","MERCEDES CITAN","258","2015","07"
"23058","MERCEDES SPRINTER","367","2015","07"
"23059","MERCEDES VITO","2","2015","07"
"23060","NISSAN NV200","278","2015","07"
"23061","NISSAN NV400","11","2015","07"
"23062","OPEL COMBO","58","2015","07"
"23063","OPEL MOVANO","21","2015","07"
"23064","OPEL VIVARO","705","2015","07"
"23065","PEUGEOT BIPPER","3","2015","07"
"23066","PEUGEOT BOXER","45","2015","07"
"23067","PEUGEOT EXPERT","66","2015","07"
"23068","PEUGEOT PARTNER","251","2015","07"
"23069","RENAULT KANGOO","352","2015","07"
"23070","RENAULT MASTER","36","2015","07"
"23071","RENAULT TRAFIC","196","2015","07"
"23072","VW CADDY","1632","2015","07"
"23073","VW CRAFTER","104","2015","07"
"23074","VW TRANSPORTER","2645","2015","07"
"23075","SONSTIGE","-","2015","07"
"23076","ZUSAMMEN","10693","2015","07"
"23077","RVs",NA,"2015","07"
"23078","CITROEN JUMPER","334","2015","07"
"23079","CITROEN JUMPY","4","2015","07"
"23080","FIAT DUCATO","2077","2015","07"
"23081","FORD TRANSIT, TOURNEO","140","2015","07"
"23082","IVECO DAILY","38","2015","07"
"23083","MERCEDES SPRINTER","73","2015","07"
"23084","MERCEDES V-KLASSE","101","2015","07"
"23085","NISSAN NV200","5","2015","07"
"23086","PEUGEOT BOXER","6","2015","07"
"23087","PEUGEOT EXPERT","5","2015","07"
"23088","RENAULT MASTER","4","2015","07"
"23089","VW TRANSPORTER","146","2015","07"
"23090","SONSTIGE","158","2015","07"
"23091","ZUSAMMEN","3091","2015","07"
"23092","SONSTIGE ","1116","2015","07"
"23093","NEUZULASSUNGEN INSGESAMT","290196","2015","07"
"23094",NA,NA,"2015","07"
"23095","1) Ausgewiesen werden Modellreihen mit mindestens 5 neu zugelassenen Fahrzeugen (Ausnahme: Oberklasse und Sportwagen).",NA,"2015","07"
"23096","MINIS",NA,"2015","08"
"23097","CITROEN C1","726","2015","08"
"23098","FIAT PANDA","665","2015","08"
"23099","FIAT 500","2525","2015","08"
"23100","FORD KA","645","2015","08"
"23101","HYUNDAI I 10","1348","2015","08"
"23102","KIA PICANTO","564","2015","08"
"23103","LANCIA YPSILON","3","2015","08"
"23104","MITSUBISHI I-MIEV","9","2015","08"
"23105","OPEL ADAM","1417","2015","08"
"23106","OPEL AGILA","2","2015","08"
"23107","OPEL KARL","821","2015","08"
"23108","PEUGEOT 108","323","2015","08"
"23109","RENAULT TWINGO","1961","2015","08"
"23110","SEAT MII","869","2015","08"
"23111","SKODA CITIGO","1113","2015","08"
"23112","SMART FORTWO","1554","2015","08"
"23113","SUZUKI ALTO","3","2015","08"
"23114","SUZUKI CELERIO","250","2015","08"
"23115","SUZUKI SPLASH","28","2015","08"
"23116","TOYOTA AYGO","679","2015","08"
"23117","TOYOTA IQ","2","2015","08"
"23118","VW UP","2364","2015","08"
"23119","SONSTIGE","3","2015","08"
"23120","ZUSAMMEN","17874","2015","08"
"23121","SMALL_CARS",NA,"2015","08"
"23122","ALFA MITO","35","2015","08"
"23123","AUDI A1, S1","1303","2015","08"
"23124","BMW I3","75","2015","08"
"23125","CITROEN C3","409","2015","08"
"23126","CITROEN DS3","209","2015","08"
"23127","FIAT PUNTO","232","2015","08"
"23128","FORD FIESTA","2064","2015","08"
"23129","HONDA JAZZ","89","2015","08"
"23130","HYUNDAI I 20","1441","2015","08"
"23131","KIA RIO","529","2015","08"
"23132","MAZDA 2","969","2015","08"
"23133","MINI","2511","2015","08"
"23134","MITSUBISHI MIRAGE, SPACE STAR","771","2015","08"
"23135","NISSAN JUKE","519","2015","08"
"23136","NISSAN MICRA","545","2015","08"
"23137","OPEL CORSA","3181","2015","08"
"23138","PEUGEOT 207","15","2015","08"
"23139","PEUGEOT 208","768","2015","08"
"23140","RENAULT CLIO","1641","2015","08"
"23141","RENAULT ZOE","20","2015","08"
"23142","SEAT IBIZA","1585","2015","08"
"23143","SKODA FABIA","3366","2015","08"
"23144","SMART FORFOUR","1043","2015","08"
"23145","SUZUKI SWIFT","918","2015","08"
"23146","SUZUKI SX4 CLASSIC","45","2015","08"
"23147","TOYOTA YARIS","1247","2015","08"
"23148","VW POLO","4303","2015","08"
"23149","SONSTIGE","-","2015","08"
"23150","ZUSAMMEN","29833","2015","08"
"23151","COMPACT_CARS",NA,"2015","08"
"23152","ALFA GIULIETTA","152","2015","08"
"23153","AUDI A3, S3, RS3","3158","2015","08"
"23154","BMW 1ER","2637","2015","08"
"23155","BMW 2ER","6222","2015","08"
"23156","CHEVROLET CRUZE","-","2015","08"
"23157","CITROEN C4","608","2015","08"
"23158","CITROEN DS4","42","2015","08"
"23159","DACIA LOGAN","524","2015","08"
"23160","DACIA SANDERO","1336","2015","08"
"23161","FIAT BRAVO","4","2015","08"
"23162","FORD FOCUS","3046","2015","08"
"23163","HONDA CIVIC","826","2015","08"
"23164","HYUNDAI I 30","2318","2015","08"
"23165","KIA CEED","1024","2015","08"
"23166","LADA GRANTA","5","2015","08"
"23167","LEXUS CT","24","2015","08"
"23168","MAZDA MX-5","289","2015","08"
"23169","MAZDA 3","823","2015","08"
"23170","MERCEDES A-KLASSE","2933","2015","08"
"23171","MITSUBISHI LANCER","134","2015","08"
"23172","NISSAN LEAF","78","2015","08"
"23173","NISSAN PULSAR","559","2015","08"
"23174","OPEL AMPERA","2","2015","08"
"23175","OPEL ASTRA","4663","2015","08"
"23176","PEUGEOT 301","5","2015","08"
"23177","PEUGEOT 308","813","2015","08"
"23178","RENAULT FLUENCE","1","2015","08"
"23179","RENAULT MEGANE","1425","2015","08"
"23180","SEAT LEON","3202","2015","08"
"23181","SEAT TOLEDO","172","2015","08"
"23182","SKODA OCTAVIA","4363","2015","08"
"23183","SKODA RAPID","1338","2015","08"
"23184","SUBARU IMPREZA","1","2015","08"
"23185","SUBARU WRX","18","2015","08"
"23186","TOYOTA AURIS","1220","2015","08"
"23187","TOYOTA COROLLA","31","2015","08"
"23188","TOYOTA PRIUS","47","2015","08"
"23189","VW BEETLE","1755","2015","08"
"23190","VW EOS","26","2015","08"
"23191","VW GOLF","17638","2015","08"
"23192","VW JETTA","56","2015","08"
"23193","SONSTIGE","3","2015","08"
"23194","ZUSAMMEN","63521","2015","08"
"23195","MIDSIZE_CARS",NA,"2015","08"
"23196","ALPINA B3","2","2015","08"
"23197","ALPINA B4","7","2015","08"
"23198","ALPINA D3","3","2015","08"
"23199","AUDI A4, S4, RS4","4395","2015","08"
"23200","AUDI A5, S5, RS5","1071","2015","08"
"23201","BMW 3ER","2324","2015","08"
"23202","BMW 4ER","1288","2015","08"
"23203","CADILLAC ATS","8","2015","08"
"23204","CITROEN C5","83","2015","08"
"23205","CITROEN DS5","35","2015","08"
"23206","FORD MONDEO","1729","2015","08"
"23207","HONDA ACCORD","16","2015","08"
"23208","HYUNDAI COUPE","6","2015","08"
"23209","HYUNDAI ELANTRA","-","2015","08"
"23210","HYUNDAI I 40","284","2015","08"
"23211","INFINITI Q50","21","2015","08"
"23212","INFINITI Q60","2","2015","08"
"23213","JAGUAR XE","257","2015","08"
"23214","KIA OPTIMA","35","2015","08"
"23215","LEXUS IS","19","2015","08"
"23216","LEXUS RC F","5","2015","08"
"23217","MAZDA 6","487","2015","08"
"23218","MERCEDES C-KLASSE","5560","2015","08"
"23219","MERCEDES CLA-KLASSE","2244","2015","08"
"23220","OPEL CASCADA","139","2015","08"
"23221","OPEL INSIGNIA","1546","2015","08"
"23222","PEUGEOT 508","139","2015","08"
"23223","RENAULT LAGUNA","16","2015","08"
"23224","SKODA SUPERB","1000","2015","08"
"23225","SUBARU LEGACY","58","2015","08"
"23226","SUBARU LEVORG","40","2015","08"
"23227","SUZUKI KIZASHI","-","2015","08"
"23228","TOYOTA AVENSIS","364","2015","08"
"23229","VOLVO 40","530","2015","08"
"23230","VOLVO 60","327","2015","08"
"23231","VW PASSAT","6553","2015","08"
"23232","VW SCIROCCO","186","2015","08"
"23233","SONSTIGE","2","2015","08"
"23234","ZUSAMMEN","30781","2015","08"
"23235","EXECUTIVE_CARS",NA,"2015","08"
"23236","ALPINA B5","3","2015","08"
"23237","ALPINA B6","2","2015","08"
"23238","ALPINA D5 BITURBO","2","2015","08"
"23239","AUDI A6, S6, RS6","2633","2015","08"
"23240","BMW 5ER","2466","2015","08"
"23241","INFINITI M","3","2015","08"
"23242","JAGUAR XF","272","2015","08"
"23243","LEXUS GS","6","2015","08"
"23244","MERCEDES E-KLASSE","2100","2015","08"
"23245","VOLVO 70","343","2015","08"
"23246","VOLVO 80","12","2015","08"
"23247","SONSTIGE","3","2015","08"
"23248","ZUSAMMEN","7845","2015","08"
"23249","OBERKLASSE",NA,"2015","08"
"23250","ALPINA B7 BITURBO","1","2015","08"
"23251","AUDI A7, S7, RS7","195","2015","08"
"23252","AUDI A8, S8","195","2015","08"
"23253","BENTLEY CONTINENTAL","50","2015","08"
"23254","BENTLEY MULSANNE","1","2015","08"
"23255","BMW 6ER","162","2015","08"
"23256","BMW 7ER","444","2015","08"
"23257","CADILLAC CTS","4","2015","08"
"23258","JAGUAR XJ","19","2015","08"
"23259","LEXUS LS","1","2015","08"
"23260","MASERATI QUATTROPORTE","10","2015","08"
"23261","MAYBACH","-","2015","08"
"23262","MERCEDES CL-KLASSE","-","2015","08"
"23263","MERCEDES CLS","401","2015","08"
"23264","MERCEDES S-KLASSE","555","2015","08"
"23265","PORSCHE PANAMERA","211","2015","08"
"23266","ROLLS-ROYCE GHOST","-","2015","08"
"23267","ROLLS-ROYCE PHANTOM","1","2015","08"
"23268","ROLLS-ROYCE WRAITH","2","2015","08"
"23269","TESLA MODEL S","130","2015","08"
"23270","VW PHAETON","144","2015","08"
"23271","ZUSAMMEN","2526","2015","08"
"23272","SUVs",NA,"2015","08"
"23273","ALPINA XD3 BITURBO","10","2015","08"
"23274","BMW X1","449","2015","08"
"23275","BMW X4","373","2015","08"
"23276","CADILLAC SRX","9","2015","08"
"23277","CHEVROLET TRAX","1","2015","08"
"23278","CITROEN C4 CACTUS","391","2015","08"
"23279","DACIA DUSTER","1170","2015","08"
"23280","FIAT SEDICI","1","2015","08"
"23281","FORD ECOSPORT","241","2015","08"
"23282","FORD KUGA","1718","2015","08"
"23283","HONDA CR-V","606","2015","08"
"23284","HONDA HR-V","6","2015","08"
"23285","HYUNDAI IX 35","2335","2015","08"
"23286","INFINITI EX","2","2015","08"
"23287","INFINITI FX","49","2015","08"
"23288","KIA SPORTAGE","925","2015","08"
"23289","LADA NIVA","81","2015","08"
"23290","LEXUS NX","55","2015","08"
"23291","LEXUS RX","9","2015","08"
"23292","MAZDA CX-3","725","2015","08"
"23293","MAZDA CX-5","1060","2015","08"
"23294","MAZDA CX-9","40","2015","08"
"23295","MERCEDES GLA","1672","2015","08"
"23296","MERCEDES GLK, GLC","573","2015","08"
"23297","MITSUBISHI ASX","910","2015","08"
"23298","MITSUBISHI OUTLANDER","405","2015","08"
"23299","NISSAN MURANO","8","2015","08"
"23300","NISSAN QASHQAI","1976","2015","08"
"23301","OPEL ANTARA","79","2015","08"
"23302","OPEL MOKKA","2637","2015","08"
"23303","PEUGEOT 2008","584","2015","08"
"23304","PEUGEOT 4008","23","2015","08"
"23305","RENAULT CAPTUR","1503","2015","08"
"23306","RENAULT KADJAR","681","2015","08"
"23307","RENAULT KOLEOS","8","2015","08"
"23308","SKODA YETI","2416","2015","08"
"23309","SSANGYONG KORANDO","90","2015","08"
"23310","SSANGYONG TIVOLI","44","2015","08"
"23311","SUBARU XV","59","2015","08"
"23312","SUZUKI SX4","479","2015","08"
"23313","SUZUKI VITARA","418","2015","08"
"23314","TOYOTA RAV 4","462","2015","08"
"23315","VOLVO XC70","101","2015","08"
"23316","SONSTIGE","2","2015","08"
"23317","ZUSAMMEN","25386","2015","08"
"23318","GELÄNDEWAGEN",NA,"2015","08"
"23319","AUDI Q3","1627","2015","08"
"23320","AUDI Q5","1420","2015","08"
"23321","AUDI Q7","941","2015","08"
"23322","BMW X3","956","2015","08"
"23323","BMW X5","634","2015","08"
"23324","BMW X6","184","2015","08"
"23325","CADILLAC ESCALADE","5","2015","08"
"23326","HYUNDAI SANTA FE","261","2015","08"
"23327","JEEP CHEROKEE","131","2015","08"
"23328","JEEP COMPASS","57","2015","08"
"23329","JEEP GRAND CHEROKEE","401","2015","08"
"23330","JEEP RENEGADE","435","2015","08"
"23331","JEEP WRANGLER","239","2015","08"
"23332","KIA SORENTO","352","2015","08"
"23333","LAND ROVER DISCOVERY","95","2015","08"
"23334","LAND ROVER DISCOVERY SPORT","191","2015","08"
"23335","LAND ROVER FREELANDER","-","2015","08"
"23336","LAND ROVER RANGE ROVER","205","2015","08"
"23337","LAND ROVER RANGE ROVER EVO.","406","2015","08"
"23338","LAND ROVER RANGE ROVER SPORT","256","2015","08"
"23339","MERCEDES G-KLASSE","127","2015","08"
"23340","MERCEDES GL-KLASSE","97","2015","08"
"23341","MERCEDES ML-KLASSE, GLE","727","2015","08"
"23342","MITSUBISHI PAJERO","156","2015","08"
"23343","NISSAN PATHFINDER","6","2015","08"
"23344","NISSAN X-TRAIL","451","2015","08"
"23345","PORSCHE CAYENNE","455","2015","08"
"23346","PORSCHE MACAN","465","2015","08"
"23347","SSANGYONG REXTON","73","2015","08"
"23348","SUBARU FORESTER","243","2015","08"
"23349","SUZUKI GRAND VITARA","14","2015","08"
"23350","SUZUKI JIMNY","259","2015","08"
"23351","TOYOTA LANDCRUISER","120","2015","08"
"23352","VOLVO XC60","646","2015","08"
"23353","VOLVO XC90","296","2015","08"
"23354","VW TIGUAN","2825","2015","08"
"23355","VW TOUAREG","792","2015","08"
"23356","SONSTIGE","1","2015","08"
"23357","ZUSAMMEN","16549","2015","08"
"23358","SPORTS_CARS",NA,"2015","08"
"23359","ALFA 8C COMPETIZIONE","2","2015","08"
"23360","ASTON MARTIN DBS","-","2015","08"
"23361","ASTON MARTIN DB9","1","2015","08"
"23362","ASTON MARTIN RAPIDE","3","2015","08"
"23363","ASTON MARTIN VANQUISH","5","2015","08"
"23364","ASTON MARTIN V8","7","2015","08"
"23365","ASTON MARTIN V12","2","2015","08"
"23366","AUDI R8","108","2015","08"
"23367","AUDI TT","644","2015","08"
"23368","BMW I8","29","2015","08"
"23369","BMW Z1","-","2015","08"
"23370","BMW Z4","70","2015","08"
"23371","CHEVROLET CAMARO","22","2015","08"
"23372","CHEVROLET CORVETTE","37","2015","08"
"23373","FERRARI CALIFORNIA","16","2015","08"
"23374","FERRARI F 12","3","2015","08"
"23375","FERRARI FF","7","2015","08"
"23376","FERRARI 458","29","2015","08"
"23377","FERRARI 488 GTB","4","2015","08"
"23378","FERRARI 599 GTO","-","2015","08"
"23379","FORD MUSTANG","374","2015","08"
"23380","HONDA CR-Z","-","2015","08"
"23381","HYUNDAI VELOSTER","8","2015","08"
"23382","JAGUAR F-TYPE","156","2015","08"
"23383","JAGUAR XK","1","2015","08"
"23384","LAMBORGHINI AVENTADOR","29","2015","08"
"23385","LAMBORGHINI GALLARDO","2","2015","08"
"23386","LOTUS ELISE","5","2015","08"
"23387","LOTUS EVORA","4","2015","08"
"23388","LOTUS EXIGE","6","2015","08"
"23389","MASERATI GHIBLI","49","2015","08"
"23390","MASERATI GRANTURISMO","4","2015","08"
"23391","MERCEDES AMG GT","66","2015","08"
"23392","MERCEDES CLK","-","2015","08"
"23393","MERCEDES E-KLASSE COUPE","362","2015","08"
"23394","MERCEDES SL","50","2015","08"
"23395","MERCEDES SLK","156","2015","08"
"23396","MERCEDES SLS AMG","13","2015","08"
"23397","MORGAN AERO 8","-","2015","08"
"23398","MORGAN 4/4","2","2015","08"
"23399","NISSAN GT-R","7","2015","08"
"23400","NISSAN 370Z","25","2015","08"
"23401","OPEL SPEEDSTER","-","2015","08"
"23402","PEUGEOT RCZ","83","2015","08"
"23403","PORSCHE BOXSTER","154","2015","08"
"23404","PORSCHE CAYMAN","82","2015","08"
"23405","PORSCHE 911","456","2015","08"
"23406","SUBARU BRZ","5","2015","08"
"23407","TOYOTA GT 86","36","2015","08"
"23408","WIESMANN GT","2","2015","08"
"23409","WIESMANN ROADSTER","1","2015","08"
"23410","SONSTIGE","-","2015","08"
"23411","ZUSAMMEN","3127","2015","08"
"23412","VANS",NA,"2015","08"
"23413","MINI_VANS",NA,"2015","08"
"23414","DACIA LODGY","279","2015","08"
"23415","FORD B-MAX","853","2015","08"
"23416","FORD C-MAX","1331","2015","08"
"23417","HYUNDAI IX 20","698","2015","08"
"23418","KIA SOUL","530","2015","08"
"23419","KIA VENGA","328","2015","08"
"23420","MERCEDES B-KLASSE","2632","2015","08"
"23421","NISSAN NOTE","423","2015","08"
"23422","OPEL MERIVA","1039","2015","08"
"23423","PEUGEOT 3008","79","2015","08"
"23424","RENAULT SCENIC","830","2015","08"
"23425","SEAT ALTEA","219","2015","08"
"23426","SKODA ROOMSTER","393","2015","08"
"23427","TOYOTA VERSO-S","94","2015","08"
"23428","SONSTIGE","-","2015","08"
"23429","ZUSAMMEN","9728","2015","08"
"23430","LARGE_VANS",NA,"2015","08"
"23431","CHEVROLET ORLANDO","1","2015","08"
"23432","FIAT FREEMONT","103","2015","08"
"23433","FORD GALAXY","258","2015","08"
"23434","FORD GRAND C-MAX","486","2015","08"
"23435","FORD S-MAX","638","2015","08"
"23436","KIA CARENS","247","2015","08"
"23437","LANCIA VOYAGER","18","2015","08"
"23438","MAZDA 5","76","2015","08"
"23439","MERCEDES V-KLASSE","683","2015","08"
"23440","OPEL ZAFIRA","815","2015","08"
"23441","PEUGEOT 5008","74","2015","08"
"23442","RENAULT ESPACE","175","2015","08"
"23443","SEAT ALHAMBRA","950","2015","08"
"23444","SSANGYONG RODIUS","11","2015","08"
"23445","TOYOTA PRIUS PLUS","79","2015","08"
"23446","TOYOTA VERSO","291","2015","08"
"23447","VW SHARAN","993","2015","08"
"23448","VW TOURAN","752","2015","08"
"23449","SONSTIGE","4","2015","08"
"23450","ZUSAMMEN","6654","2015","08"
"23451","VANS INSGESAMT","16382","2015","08"
"23452","UTILITIES",NA,"2015","08"
"23453","CITROEN BERLINGO","868","2015","08"
"23454","CITROEN JUMPER","14","2015","08"
"23455","CITROEN JUMPY","86","2015","08"
"23456","DACIA DOKKER","502","2015","08"
"23457","FIAT DOBLO","124","2015","08"
"23458","FIAT DUCATO","67","2015","08"
"23459","FIAT FIORINO","51","2015","08"
"23460","FIAT SCUDO","130","2015","08"
"23461","FORD TRANSIT CONNECT","241","2015","08"
"23462","FORD TRANSIT COURIER","294","2015","08"
"23463","FORD TRANSIT, TOURNEO","2107","2015","08"
"23464","HYUNDAI H-1 STAREX","33","2015","08"
"23465","MERCEDES CITAN","254","2015","08"
"23466","MERCEDES SPRINTER","170","2015","08"
"23467","MERCEDES VITO","406","2015","08"
"23468","NISSAN NV200","195","2015","08"
"23469","NISSAN NV400","4","2015","08"
"23470","OPEL COMBO","60","2015","08"
"23471","OPEL MOVANO","9","2015","08"
"23472","OPEL VIVARO","523","2015","08"
"23473","PEUGEOT BIPPER","-","2015","08"
"23474","PEUGEOT BOXER","28","2015","08"
"23475","PEUGEOT EXPERT","47","2015","08"
"23476","PEUGEOT PARTNER","190","2015","08"
"23477","RENAULT KANGOO","244","2015","08"
"23478","RENAULT MASTER","14","2015","08"
"23479","RENAULT TRAFIC","84","2015","08"
"23480","VW CADDY","1914","2015","08"
"23481","VW CRAFTER","87","2015","08"
"23482","VW TRANSPORTER","1501","2015","08"
"23483","SONSTIGE","1","2015","08"
"23484","ZUSAMMEN","10248","2015","08"
"23485","RVs",NA,"2015","08"
"23486","CITROEN JUMPER","135","2015","08"
"23487","CITROEN JUMPY","2","2015","08"
"23488","FIAT DUCATO","1003","2015","08"
"23489","FORD TRANSIT, TOURNEO","117","2015","08"
"23490","IVECO DAILY","28","2015","08"
"23491","MERCEDES SPRINTER","55","2015","08"
"23492","MERCEDES V-KLASSE","52","2015","08"
"23493","NISSAN NV200","-","2015","08"
"23494","PEUGEOT BOXER","3","2015","08"
"23495","PEUGEOT EXPERT","1","2015","08"
"23496","RENAULT MASTER","2","2015","08"
"23497","VW TRANSPORTER","52","2015","08"
"23498","SONSTIGE","85","2015","08"
"23499","ZUSAMMEN","1535","2015","08"
"23500","SONSTIGE","707","2015","08"
"23501","NEUZULASSUNGEN INSGESAMT","226314","2015","08"
